date,description,amount,type,category,account_id,currency,counterparty
2024-12-16,Quarterly Bonus,6706.34,income,payroll,ACC001,USD,TechSupply Ltd
2024-12-16,Startup Grant Funding,17279.37,income,revenue,ACC002,USD,Metro Bank
2024-12-16,Health Insurance Premium,-2311.38,expense,hr,ACC001,USD,TechSupply Ltd
2024-12-16,Bank Processing Fee,-148.29,expense,finance,ACC002,USD,Metro Bank
2024-12-16,Figma License,-140.13,expense,operations,ACC002,USD,Vendor Corp
2024-12-16,Laptop Purchase,-1136.64,expense,technology,ACC001,USD,Metro Bank
2024-12-16,Employee Provident Fund,-3716.85,expense,hr,ACC001,USD,Vendor Corp
2024-12-17,Office Rent,-5500.0,expense,operations,ACC001,USD,Vendor Corp
2024-12-17,Health Insurance Premium,-23175.8,expense,hr,ACC002,USD,Client Beta
2024-12-17,Dividend Income,2392.28,income,revenue,ACC002,USD,Client Alpha
2024-12-17,Hotel Accommodation,-1199.56,expense,travel,ACC002,USD,Client Beta
2024-12-17,Laptop Purchase,-2449.18,expense,technology,ACC002,USD,Vendor Corp
2024-12-17,Office Rent,-5500.0,expense,operations,ACC001,USD,Vendor Corp
2024-12-17,Notion Team Plan,-80.0,expense,operations,ACC001,USD,Client Alpha
2024-12-17,Client Payment Invoice,27787.25,income,revenue,ACC002,USD,Metro Bank
2024-12-17,Monthly Salary Payroll,613494.88,income,payroll,ACC002,USD,Vendor Corp
2024-12-20,Internet Broadband,-120.0,expense,operations,ACC002,USD,TechSupply Ltd
2024-12-20,Startup Grant Funding,26006.61,income,revenue,ACC001,USD,Client Alpha
2024-12-20,Quarterly Bonus,14390.85,income,payroll,ACC002,USD,Vendor Corp
2024-12-20,Laptop Purchase,-1593.43,expense,technology,ACC001,USD,Metro Bank
2024-12-20,Internet Broadband,-120.0,expense,operations,ACC002,USD,Metro Bank
2024-12-20,SaaS Subscription Revenue,7520.79,income,revenue,ACC001,USD,Client Beta
2024-12-20,Employee Provident Fund,-3365.03,expense,hr,ACC001,USD,Vendor Corp
2024-12-20,Quarterly Bonus,14933.61,income,payroll,ACC002,USD,Client Beta
2024-12-20,Wire Transfer Fee,-41.02,expense,finance,ACC002,USD,Vendor Corp
2024-12-20,Google Ads Campaign,-3783.66,expense,marketing,ACC002,USD,Vendor Corp
2024-12-23,LinkedIn Recruiter License,-1200.0,expense,hr,ACC001,USD,Client Alpha
2024-12-23,Laptop Purchase,-3257.45,expense,technology,ACC002,USD,Metro Bank
2024-12-23,Quarterly Bonus,13084.47,income,payroll,ACC001,USD,Client Alpha
2024-12-23,Slack Subscription,-166.71,expense,operations,ACC001,USD,Vendor Corp
2024-12-23,Uber Business Travel,-69.11,expense,travel,ACC002,USD,Metro Bank
2024-12-23,Office Rent,-5500.0,expense,operations,ACC001,USD,Client Beta
2024-12-23,Quarterly Bonus,8196.43,income,payroll,ACC001,USD,Metro Bank
2024-12-23,LinkedIn Recruiter License,-13159.84,expense,hr,ACC002,USD,TechSupply Ltd
2024-12-23,Advance Tax Payment,-7186.08,expense,finance,ACC002,USD,TechSupply Ltd
2024-12-23,Advance Tax Payment,-3729.35,expense,finance,ACC001,USD,Metro Bank
2024-12-25,Notion Team Plan,-80.0,expense,operations,ACC002,USD,TechSupply Ltd
2024-12-25,Startup Grant Funding,21659.8,income,revenue,ACC001,USD,Client Alpha
2024-12-25,Facebook Ads,-2207.4,expense,marketing,ACC001,USD,Vendor Corp
2024-12-25,PR Agency Retainer,-1500.0,expense,marketing,ACC002,USD,TechSupply Ltd
2024-12-25,Electricity Bill,-234.79,expense,operations,ACC002,USD,Client Alpha
2024-12-25,API Development Hosting,-356.43,expense,technology,ACC002,USD,Client Alpha
2024-12-25,Team Training Workshop,-1201.11,expense,hr,ACC001,USD,TechSupply Ltd
2024-12-25,Business Travel Flights Indigo,-2029.31,expense,travel,ACC001,USD,Client Alpha
2024-12-25,SaaS Subscription Revenue,14819.51,income,revenue,ACC002,USD,Client Beta
2024-12-27,Health Insurance Premium,-2330.88,expense,hr,ACC001,USD,Client Alpha
2024-12-27,Figma License,-125.87,expense,operations,ACC001,USD,Client Beta
2024-12-27,Quarterly Bonus,11794.45,income,payroll,ACC001,USD,Vendor Corp
2024-12-27,Client Dinner Restaurant,-588.37,expense,travel,ACC001,USD,Vendor Corp
2024-12-27,Hotel Accommodation,-874.71,expense,travel,ACC002,USD,TechSupply Ltd
2024-12-27,Internet Broadband,-120.0,expense,operations,ACC002,USD,Metro Bank
2024-12-27,PR Agency Retainer,-1500.0,expense,marketing,ACC001,USD,Client Beta
2024-12-30,Wire Transfer Fee,-61.62,expense,finance,ACC001,USD,Vendor Corp
2024-12-30,Notion Team Plan,-80.0,expense,operations,ACC001,USD,Vendor Corp
2024-12-30,Dividend Income,1184.31,income,revenue,ACC001,USD,Client Beta
2024-12-30,Dividend Income,2999.89,income,revenue,ACC002,USD,Metro Bank
2024-12-30,Google Ads Campaign,-1478.44,expense,marketing,ACC001,USD,Client Beta
2024-12-30,Electricity Bill,-219.38,expense,operations,ACC002,USD,Vendor Corp
2024-12-30,Notion Team Plan,-80.0,expense,operations,ACC001,USD,TechSupply Ltd
2024-12-30,PR Agency Retainer,-1500.0,expense,marketing,ACC002,USD,Vendor Corp
2024-12-30,Internet Broadband,-120.0,expense,operations,ACC001,USD,Vendor Corp
2024-12-30,Bank Processing Fee,-135.15,expense,finance,ACC001,USD,Metro Bank
2024-12-30,General Insurance Premium,-945.42,expense,finance,ACC002,USD,Vendor Corp
2024-12-31,Internet Broadband,-120.0,expense,operations,ACC002,USD,Metro Bank
2024-12-31,Client Payment Invoice,12475.36,income,revenue,ACC002,USD,Metro Bank
2024-12-31,Client Dinner Restaurant,-422.78,expense,travel,ACC001,USD,Vendor Corp
2024-12-31,Employee Provident Fund,-3055.1,expense,hr,ACC001,USD,TechSupply Ltd
2024-12-31,Health Insurance Premium,-2555.07,expense,hr,ACC002,USD,Vendor Corp
2024-12-31,Bank Processing Fee,-76.07,expense,finance,ACC001,USD,Client Beta
2024-12-31,SaaS Subscription Revenue,6248.81,income,revenue,ACC002,USD,TechSupply Ltd
2024-12-31,Health Insurance Premium,-2242.33,expense,hr,ACC001,USD,Client Alpha
2024-12-31,Tech Conference Sponsorship,-3259.06,expense,marketing,ACC002,USD,Client Beta
2025-01-01,GitHub Enterprise License,-400.0,expense,operations,ACC002,USD,Vendor Corp
2025-01-01,Hotel Accommodation,-912.14,expense,travel,ACC002,USD,Client Alpha
2025-01-01,Facebook Ads,-2277.05,expense,marketing,ACC001,USD,Vendor Corp
2025-01-01,Laptop Purchase,-3444.61,expense,technology,ACC001,USD,Vendor Corp
2025-01-01,PR Agency Retainer,-1500.0,expense,marketing,ACC002,USD,Vendor Corp
2025-01-01,Client Dinner Restaurant,-465.2,expense,travel,ACC002,USD,Metro Bank
2025-01-01,Figma License,-142.24,expense,operations,ACC002,USD,TechSupply Ltd
2025-01-01,Client Dinner Restaurant,-512.74,expense,travel,ACC002,USD,Client Beta
2025-01-04,Bank Processing Fee,-50.95,expense,finance,ACC001,USD,TechSupply Ltd
2025-01-04,Facebook Ads,-1443.96,expense,marketing,ACC001,USD,Client Alpha
2025-01-04,Employee Provident Fund,-4017.32,expense,hr,ACC002,USD,TechSupply Ltd
2025-01-04,Client Payment Invoice,39559.88,income,revenue,ACC002,USD,Client Alpha
2025-01-04,Quarterly Bonus,10205.95,income,payroll,ACC001,USD,Client Alpha
2025-01-04,Slack Subscription,-292.12,expense,operations,ACC002,USD,Vendor Corp
2025-01-04,Slack Subscription,-161.5,expense,operations,ACC001,USD,TechSupply Ltd
2025-01-07,Slack Subscription,-261.51,expense,operations,ACC002,USD,Vendor Corp
2025-01-07,Quarterly Bonus,11770.33,income,payroll,ACC001,USD,Client Beta
2025-01-07,Startup Grant Funding,30600.46,income,revenue,ACC001,USD,Client Beta
2025-01-07,Office Rent,-5500.0,expense,operations,ACC001,USD,Client Beta
2025-01-07,Client Dinner Restaurant,-259.9,expense,travel,ACC001,USD,Metro Bank
2025-01-09,LinkedIn Recruiter License,-1200.0,expense,hr,ACC001,USD,Metro Bank
2025-01-09,Client Dinner Restaurant,-578.62,expense,travel,ACC002,USD,TechSupply Ltd
2025-01-09,Uber Business Travel,-195.46,expense,travel,ACC001,USD,Metro Bank
2025-01-09,Notion Team Plan,-80.0,expense,operations,ACC002,USD,TechSupply Ltd
2025-01-09,Office Rent,-5500.0,expense,operations,ACC001,USD,Client Alpha
2025-01-09,Internet Broadband,-120.0,expense,operations,ACC002,USD,Vendor Corp
2025-01-09,Client Dinner Restaurant,-152.65,expense,travel,ACC002,USD,Client Alpha
2025-01-10,Client Dinner Restaurant,-550.59,expense,travel,ACC002,USD,Vendor Corp
2025-01-10,Figma License,-107.31,expense,operations,ACC001,USD,Client Beta
2025-01-10,Notion Team Plan,-830.89,expense,operations,ACC002,USD,TechSupply Ltd
2025-01-10,Dividend Income,1488.4,income,revenue,ACC002,USD,TechSupply Ltd
2025-01-10,Wire Transfer Fee,-35.43,expense,finance,ACC002,USD,TechSupply Ltd
2025-01-11,Quarterly Bonus,5058.1,income,payroll,ACC001,USD,Vendor Corp
2025-01-11,Team Training Workshop,-784.9,expense,hr,ACC002,USD,Client Alpha
2025-01-11,Internet Broadband,-120.0,expense,operations,ACC002,USD,Client Alpha
2025-01-11,Notion Team Plan,-80.0,expense,operations,ACC001,USD,Client Alpha
2025-01-11,API Development Hosting,-400.74,expense,technology,ACC002,USD,TechSupply Ltd
2025-01-11,Notion Team Plan,-80.0,expense,operations,ACC001,USD,TechSupply Ltd
2025-01-11,Client Dinner Restaurant,-375.0,expense,travel,ACC001,USD,Vendor Corp
2025-01-11,Hotel Accommodation,-743.73,expense,travel,ACC001,USD,Client Beta
2025-01-11,Dividend Income,1223.67,income,revenue,ACC002,USD,TechSupply Ltd
2025-01-11,Facebook Ads,-2039.72,expense,marketing,ACC002,USD,Vendor Corp
2025-01-13,Quarterly Bonus,6984.12,income,payroll,ACC001,USD,Metro Bank
2025-01-13,PR Agency Retainer,-1500.0,expense,marketing,ACC001,USD,TechSupply Ltd
2025-01-13,Notion Team Plan,-80.0,expense,operations,ACC001,USD,TechSupply Ltd
2025-01-13,Quarterly Bonus,5176.61,income,payroll,ACC001,USD,Client Beta
2025-01-13,Monthly Salary Payroll,60749.14,income,payroll,ACC001,USD,TechSupply Ltd
2025-01-13,Hotel Accommodation,-740.86,expense,travel,ACC002,USD,Vendor Corp
2025-01-13,General Insurance Premium,-844.02,expense,finance,ACC002,USD,Client Beta
2025-01-13,Employee Provident Fund,-3479.76,expense,hr,ACC001,USD,Vendor Corp
2025-01-14,Health Insurance Premium,-2371.19,expense,hr,ACC001,USD,Client Beta
2025-01-14,PR Agency Retainer,-1500.0,expense,marketing,ACC002,USD,Client Alpha
2025-01-14,Notion Team Plan,-708.99,expense,operations,ACC001,USD,Client Alpha
2025-01-14,Uber Business Travel,-161.19,expense,travel,ACC002,USD,TechSupply Ltd
2025-01-14,Wire Transfer Fee,-40.5,expense,finance,ACC001,USD,TechSupply Ltd
2025-01-14,Notion Team Plan,-80.0,expense,operations,ACC001,USD,TechSupply Ltd
2025-01-14,Client Payment Invoice,37616.02,income,revenue,ACC002,USD,Client Alpha
2025-01-14,Dividend Income,2974.11,income,revenue,ACC001,USD,Vendor Corp
2025-01-14,Google Ads Campaign,-1736.78,expense,marketing,ACC002,USD,Metro Bank
2025-01-14,Client Dinner Restaurant,-552.71,expense,travel,ACC001,USD,Client Beta
2025-01-15,Monthly Salary Payroll,60712.88,income,payroll,ACC001,USD,TechSupply Ltd
2025-01-15,Wire Transfer Fee,-64.84,expense,finance,ACC001,USD,Metro Bank
2025-01-15,AWS Cloud Services,-1912.15,expense,operations,ACC002,USD,Client Beta
2025-01-15,GitHub Enterprise License,-400.0,expense,operations,ACC002,USD,Metro Bank
2025-01-15,Laptop Purchase,-1882.29,expense,technology,ACC001,USD,Vendor Corp
2025-01-15,Tech Conference Sponsorship,-3715.69,expense,marketing,ACC001,USD,Metro Bank
2025-01-15,SaaS Subscription Revenue,12557.27,income,revenue,ACC002,USD,Client Alpha
2025-01-15,LinkedIn Recruiter License,-1200.0,expense,hr,ACC001,USD,TechSupply Ltd
2025-01-15,LinkedIn Recruiter License,-1200.0,expense,hr,ACC001,USD,TechSupply Ltd
2025-01-15,Wire Transfer Fee,-76.36,expense,finance,ACC001,USD,TechSupply Ltd
2025-01-15,Health Insurance Premium,-18734.88,expense,hr,ACC002,USD,Client Alpha
2025-01-15,Slack Subscription,-291.96,expense,operations,ACC002,USD,TechSupply Ltd
2025-01-17,Business Travel Flights Indigo,-2472.0,expense,travel,ACC001,USD,Client Alpha
2025-01-17,LinkedIn Recruiter License,-1200.0,expense,hr,ACC002,USD,Vendor Corp
2025-01-17,Figma License,-129.2,expense,operations,ACC002,USD,Metro Bank
2025-01-17,Health Insurance Premium,-2690.11,expense,hr,ACC002,USD,TechSupply Ltd
2025-01-17,API Development Hosting,-262.26,expense,technology,ACC002,USD,Client Alpha
2025-01-17,Facebook Ads,-2333.69,expense,marketing,ACC001,USD,Client Beta
2025-01-17,PR Agency Retainer,-1500.0,expense,marketing,ACC002,USD,TechSupply Ltd
2025-01-17,Advance Tax Payment,-3105.24,expense,finance,ACC001,USD,Client Beta
2025-01-17,Team Training Workshop,-569.45,expense,hr,ACC001,USD,Client Beta
2025-01-20,Figma License,-129.32,expense,operations,ACC001,USD,Metro Bank
2025-01-20,Figma License,-103.34,expense,operations,ACC001,USD,Vendor Corp
2025-01-20,Google Ads Campaign,-1895.36,expense,marketing,ACC001,USD,Metro Bank
2025-01-20,Office Rent,-57978.94,expense,operations,ACC002,USD,Vendor Corp
2025-01-20,Team Training Workshop,-639.23,expense,hr,ACC002,USD,TechSupply Ltd
2025-01-20,General Insurance Premium,-932.7,expense,finance,ACC001,USD,Metro Bank
2025-01-20,Wire Transfer Fee,-61.37,expense,finance,ACC001,USD,Vendor Corp
2025-01-20,Advance Tax Payment,-3512.83,expense,finance,ACC002,USD,TechSupply Ltd
2025-01-20,Office Rent,-5500.0,expense,operations,ACC002,USD,Client Beta
2025-01-20,Facebook Ads,-1400.63,expense,marketing,ACC002,USD,Vendor Corp
2025-01-20,Startup Grant Funding,16782.36,income,revenue,ACC001,USD,Client Alpha
2025-01-22,Hotel Accommodation,-494.68,expense,travel,ACC001,USD,Vendor Corp
2025-01-22,Facebook Ads,-1102.72,expense,marketing,ACC001,USD,Client Beta
2025-01-22,Facebook Ads,-2318.3,expense,marketing,ACC002,USD,Client Alpha
2025-01-22,Figma License,-95.33,expense,operations,ACC002,USD,Client Alpha
2025-01-22,GitHub Enterprise License,-400.0,expense,operations,ACC001,USD,TechSupply Ltd
2025-01-22,Business Travel Flights Indigo,-880.78,expense,travel,ACC002,USD,Vendor Corp
2025-01-23,Wire Transfer Fee,-37.23,expense,finance,ACC001,USD,TechSupply Ltd
2025-01-23,Laptop Purchase,-1752.04,expense,technology,ACC002,USD,Client Beta
2025-01-23,Hotel Accommodation,-510.58,expense,travel,ACC001,USD,Client Beta
2025-01-23,Monthly Salary Payroll,61480.18,income,payroll,ACC002,USD,Metro Bank
2025-01-23,LinkedIn Recruiter License,-1200.0,expense,hr,ACC002,USD,Metro Bank
2025-01-23,LinkedIn Recruiter License,-1200.0,expense,hr,ACC001,USD,TechSupply Ltd
2025-01-23,Electricity Bill,-216.24,expense,operations,ACC001,USD,Vendor Corp
2025-01-23,AWS Cloud Services,-2075.91,expense,operations,ACC001,USD,Client Alpha
2025-01-23,SaaS Subscription Revenue,7162.1,income,revenue,ACC002,USD,TechSupply Ltd
2025-01-23,Health Insurance Premium,-2696.69,expense,hr,ACC001,USD,Vendor Corp
2025-01-23,Facebook Ads,-1441.68,expense,marketing,ACC002,USD,Client Alpha
2025-01-24,GitHub Enterprise License,-400.0,expense,operations,ACC001,USD,Vendor Corp
2025-01-24,Facebook Ads,-1420.92,expense,marketing,ACC001,USD,Vendor Corp
2025-01-24,Monthly Salary Payroll,49491.52,income,payroll,ACC001,USD,Metro Bank
2025-01-24,General Insurance Premium,-988.07,expense,finance,ACC002,USD,Vendor Corp
2025-01-24,Advance Tax Payment,-3556.33,expense,finance,ACC001,USD,Metro Bank
2025-01-24,PR Agency Retainer,-16243.14,expense,marketing,ACC002,USD,Metro Bank
2025-01-27,General Insurance Premium,-1083.74,expense,finance,ACC001,USD,Client Alpha
2025-01-27,Slack Subscription,-228.23,expense,operations,ACC001,USD,TechSupply Ltd
2025-01-27,API Development Hosting,-447.62,expense,technology,ACC001,USD,Metro Bank
2025-01-27,GitHub Enterprise License,-400.0,expense,operations,ACC002,USD,Client Beta
2025-01-27,Laptop Purchase,-1245.03,expense,technology,ACC002,USD,TechSupply Ltd
2025-01-27,Wire Transfer Fee,-35.42,expense,finance,ACC002,USD,Vendor Corp
2025-01-27,Employee Provident Fund,-3423.31,expense,hr,ACC001,USD,TechSupply Ltd
2025-01-27,Office Rent,-5500.0,expense,operations,ACC001,USD,Vendor Corp
2025-01-27,Employee Provident Fund,-3403.75,expense,hr,ACC001,USD,Metro Bank
2025-01-29,AWS Cloud Services,-1240.41,expense,operations,ACC001,USD,Client Alpha
2025-01-29,Advance Tax Payment,-7793.7,expense,finance,ACC002,USD,Client Beta
2025-01-29,Client Dinner Restaurant,-588.23,expense,travel,ACC001,USD,Client Alpha
2025-01-29,Monthly Salary Payroll,71895.34,income,payroll,ACC001,USD,Vendor Corp
2025-01-29,Laptop Purchase,-2087.77,expense,technology,ACC001,USD,Client Alpha
2025-01-30,SaaS Subscription Revenue,6181.29,income,revenue,ACC001,USD,TechSupply Ltd
2025-01-30,Facebook Ads,-2107.0,expense,marketing,ACC002,USD,Client Beta
2025-01-30,Google Ads Campaign,-2149.26,expense,marketing,ACC002,USD,Vendor Corp
2025-01-30,Laptop Purchase,-1445.6,expense,technology,ACC001,USD,TechSupply Ltd
2025-01-30,Startup Grant Funding,144023.71,income,revenue,ACC002,USD,Metro Bank
2025-01-30,Slack Subscription,-224.84,expense,operations,ACC001,USD,Client Alpha
2025-01-30,Tech Conference Sponsorship,-2204.49,expense,marketing,ACC002,USD,Vendor Corp
2025-01-31,SaaS Subscription Revenue,8869.16,income,revenue,ACC002,USD,Client Beta
2025-01-31,Google Ads Campaign,-3831.52,expense,marketing,ACC002,USD,Vendor Corp
2025-01-31,Uber Business Travel,-178.85,expense,travel,ACC001,USD,Client Beta
2025-01-31,Uber Business Travel,-126.87,expense,travel,ACC002,USD,Client Alpha
2025-01-31,Slack Subscription,-252.33,expense,operations,ACC002,USD,Vendor Corp
2025-01-31,AWS Cloud Services,-1837.46,expense,operations,ACC001,USD,TechSupply Ltd
2025-01-31,Figma License,-96.8,expense,operations,ACC002,USD,Vendor Corp
2025-02-01,SaaS Subscription Revenue,15037.26,income,revenue,ACC002,USD,Metro Bank
2025-02-01,SaaS Subscription Revenue,6636.79,income,revenue,ACC001,USD,Client Beta
2025-02-01,Quarterly Bonus,6994.71,income,payroll,ACC002,USD,Client Alpha
2025-02-01,Startup Grant Funding,18505.41,income,revenue,ACC001,USD,Client Alpha
2025-02-01,SaaS Subscription Revenue,5574.24,income,revenue,ACC002,USD,TechSupply Ltd
2025-02-01,Health Insurance Premium,-2392.11,expense,hr,ACC002,USD,Vendor Corp
2025-02-01,Uber Business Travel,-168.43,expense,travel,ACC001,USD,Vendor Corp
2025-02-01,Health Insurance Premium,-2720.81,expense,hr,ACC002,USD,Client Alpha
2025-02-01,Bank Processing Fee,-113.57,expense,finance,ACC001,USD,Client Alpha
2025-02-01,API Development Hosting,-232.68,expense,technology,ACC002,USD,Client Beta
2025-02-01,Health Insurance Premium,-2601.79,expense,hr,ACC001,USD,Vendor Corp
2025-02-03,General Insurance Premium,-865.81,expense,finance,ACC002,USD,Client Beta
2025-02-03,Dividend Income,1838.77,income,revenue,ACC002,USD,Client Alpha
2025-02-03,Laptop Purchase,-3022.14,expense,technology,ACC001,USD,Vendor Corp
2025-02-03,Facebook Ads,-1350.35,expense,marketing,ACC002,USD,Vendor Corp
2025-02-03,Facebook Ads,-2324.05,expense,marketing,ACC002,USD,Client Alpha
2025-02-03,Notion Team Plan,-80.0,expense,operations,ACC002,USD,Metro Bank
2025-02-03,Office Rent,-5500.0,expense,operations,ACC001,USD,Client Beta
2025-02-03,Figma License,-77.74,expense,operations,ACC001,USD,Client Beta
2025-02-03,Tech Conference Sponsorship,-3802.83,expense,marketing,ACC001,USD,TechSupply Ltd
2025-02-03,Office Rent,-5500.0,expense,operations,ACC002,USD,Client Alpha
2025-02-06,Startup Grant Funding,35956.47,income,revenue,ACC002,USD,Client Alpha
2025-02-06,Client Dinner Restaurant,-522.68,expense,travel,ACC002,USD,Vendor Corp
2025-02-06,PR Agency Retainer,-1500.0,expense,marketing,ACC001,USD,Metro Bank
2025-02-06,Quarterly Bonus,8815.63,income,payroll,ACC002,USD,Client Alpha
2025-02-06,Figma License,-149.65,expense,operations,ACC001,USD,Vendor Corp
2025-02-06,Electricity Bill,-241.63,expense,operations,ACC002,USD,Metro Bank
2025-02-09,Client Payment Invoice,24107.57,income,revenue,ACC002,USD,Client Beta
2025-02-09,Health Insurance Premium,-2333.73,expense,hr,ACC002,USD,Vendor Corp
2025-02-09,Team Training Workshop,-1356.34,expense,hr,ACC002,USD,Client Beta
2025-02-09,Monthly Salary Payroll,72239.81,income,payroll,ACC002,USD,Vendor Corp
2025-02-09,Uber Business Travel,-167.33,expense,travel,ACC002,USD,Client Alpha
2025-02-09,General Insurance Premium,-1135.39,expense,finance,ACC002,USD,TechSupply Ltd
2025-02-10,Internet Broadband,-120.0,expense,operations,ACC002,USD,Metro Bank
2025-02-10,Business Travel Flights Indigo,-1236.67,expense,travel,ACC002,USD,TechSupply Ltd
2025-02-10,API Development Hosting,-277.06,expense,technology,ACC001,USD,Metro Bank
2025-02-10,Quarterly Bonus,6288.7,income,payroll,ACC001,USD,Client Beta
2025-02-10,Business Travel Flights Indigo,-1582.83,expense,travel,ACC001,USD,TechSupply Ltd
2025-02-10,Notion Team Plan,-80.0,expense,operations,ACC002,USD,Metro Bank
2025-02-10,Tech Conference Sponsorship,-4846.1,expense,marketing,ACC001,USD,Vendor Corp
2025-02-10,Quarterly Bonus,5115.38,income,payroll,ACC001,USD,Vendor Corp
2025-02-10,Slack Subscription,-235.77,expense,operations,ACC001,USD,Client Beta
2025-02-10,Client Dinner Restaurant,-233.95,expense,travel,ACC001,USD,Client Alpha
2025-02-10,Team Training Workshop,-1035.42,expense,hr,ACC002,USD,Client Alpha
2025-02-13,Wire Transfer Fee,-34.15,expense,finance,ACC001,USD,Metro Bank
2025-02-13,Figma License,-83.32,expense,operations,ACC001,USD,Vendor Corp
2025-02-13,Facebook Ads,-1280.19,expense,marketing,ACC001,USD,Vendor Corp
2025-02-13,Startup Grant Funding,43784.94,income,revenue,ACC001,USD,Client Beta
2025-02-13,Figma License,-111.83,expense,operations,ACC001,USD,Client Beta
2025-02-16,Health Insurance Premium,-2612.4,expense,hr,ACC002,USD,Client Beta
2025-02-16,Tech Conference Sponsorship,-15873.25,expense,marketing,ACC001,USD,Vendor Corp
2025-02-16,Hotel Accommodation,-1194.99,expense,travel,ACC001,USD,TechSupply Ltd
2025-02-16,Bank Processing Fee,-142.66,expense,finance,ACC001,USD,Metro Bank
2025-02-16,Electricity Bill,-231.8,expense,operations,ACC001,USD,Client Alpha
2025-02-16,Notion Team Plan,-80.0,expense,operations,ACC001,USD,TechSupply Ltd
2025-02-17,Wire Transfer Fee,-43.68,expense,finance,ACC001,USD,Client Alpha
2025-02-17,Advance Tax Payment,-5335.22,expense,finance,ACC002,USD,Metro Bank
2025-02-17,API Development Hosting,-568.94,expense,technology,ACC001,USD,Client Alpha
2025-02-17,API Development Hosting,-241.16,expense,technology,ACC002,USD,TechSupply Ltd
2025-02-17,Health Insurance Premium,-2772.26,expense,hr,ACC002,USD,Client Beta
2025-02-17,Wire Transfer Fee,-70.79,expense,finance,ACC002,USD,Client Beta
2025-02-17,Team Training Workshop,-1067.14,expense,hr,ACC001,USD,Client Beta
2025-02-18,Bank Processing Fee,-108.69,expense,finance,ACC002,USD,Client Beta
2025-02-18,Electricity Bill,-191.46,expense,operations,ACC002,USD,TechSupply Ltd
2025-02-18,Client Dinner Restaurant,-260.39,expense,travel,ACC002,USD,Client Alpha
2025-02-18,Facebook Ads,-2125.17,expense,marketing,ACC002,USD,Vendor Corp
2025-02-18,Hotel Accommodation,-571.02,expense,travel,ACC002,USD,TechSupply Ltd
2025-02-21,Laptop Purchase,-1565.76,expense,technology,ACC001,USD,Vendor Corp
2025-02-21,Wire Transfer Fee,-65.81,expense,finance,ACC001,USD,Metro Bank
2025-02-21,Monthly Salary Payroll,65463.96,income,payroll,ACC002,USD,TechSupply Ltd
2025-02-21,Team Training Workshop,-549.66,expense,hr,ACC001,USD,Client Alpha
2025-02-21,Monthly Salary Payroll,48577.77,income,payroll,ACC002,USD,Metro Bank
2025-02-21,Laptop Purchase,-1438.34,expense,technology,ACC001,USD,Metro Bank
2025-02-22,Advance Tax Payment,-3655.29,expense,finance,ACC001,USD,Metro Bank
2025-02-22,Internet Broadband,-120.0,expense,operations,ACC002,USD,Vendor Corp
2025-02-22,Monthly Salary Payroll,66697.61,income,payroll,ACC002,USD,Client Beta
2025-02-22,Slack Subscription,-233.47,expense,operations,ACC001,USD,Client Beta
2025-02-22,General Insurance Premium,-1078.58,expense,finance,ACC001,USD,Client Alpha
2025-02-22,Figma License,-77.2,expense,operations,ACC001,USD,TechSupply Ltd
2025-02-22,Figma License,-149.52,expense,operations,ACC002,USD,TechSupply Ltd
2025-02-22,Tech Conference Sponsorship,-2264.05,expense,marketing,ACC002,USD,Metro Bank
2025-02-22,Office Rent,-5500.0,expense,operations,ACC002,USD,Vendor Corp
2025-02-22,Notion Team Plan,-80.0,expense,operations,ACC002,USD,Client Alpha
2025-02-22,Laptop Purchase,-1528.76,expense,technology,ACC001,USD,Metro Bank
2025-02-22,SaaS Subscription Revenue,6798.52,income,revenue,ACC001,USD,Metro Bank
2025-02-24,Notion Team Plan,-80.0,expense,operations,ACC002,USD,Client Beta
2025-02-24,Wire Transfer Fee,-46.1,expense,finance,ACC001,USD,Vendor Corp
2025-02-24,Bank Processing Fee,-126.62,expense,finance,ACC002,USD,Metro Bank
2025-02-24,Employee Provident Fund,-3989.22,expense,hr,ACC001,USD,Vendor Corp
2025-02-24,GitHub Enterprise License,-400.0,expense,operations,ACC001,USD,TechSupply Ltd
2025-02-24,SaaS Subscription Revenue,17277.67,income,revenue,ACC001,USD,Client Alpha
2025-02-24,Health Insurance Premium,-2688.4,expense,hr,ACC002,USD,Client Alpha
2025-02-24,SaaS Subscription Revenue,14829.34,income,revenue,ACC001,USD,TechSupply Ltd
2025-02-24,LinkedIn Recruiter License,-1200.0,expense,hr,ACC002,USD,Metro Bank
2025-02-24,Team Training Workshop,-1280.02,expense,hr,ACC002,USD,Client Beta
2025-02-24,Tech Conference Sponsorship,-4058.8,expense,marketing,ACC001,USD,TechSupply Ltd
2025-02-24,SaaS Subscription Revenue,18142.94,income,revenue,ACC001,USD,Vendor Corp
2025-02-26,Wire Transfer Fee,-31.43,expense,finance,ACC002,USD,Client Alpha
2025-02-26,Bank Processing Fee,-61.83,expense,finance,ACC002,USD,Client Beta
2025-02-26,Health Insurance Premium,-2290.37,expense,hr,ACC002,USD,Vendor Corp
2025-02-26,Client Payment Invoice,16722.84,income,revenue,ACC002,USD,Client Beta
2025-02-26,Team Training Workshop,-794.01,expense,hr,ACC002,USD,Metro Bank
2025-02-26,Startup Grant Funding,30744.74,income,revenue,ACC001,USD,TechSupply Ltd
